prediction,true_label,source,confidence,entropy,is_correct,used_hierarchy,used_ssp,used_dlts,experiment,row_index
Civil,Medical,Hier_NLI,0.7441828744535891,1.4600888790624993,False,False,False,False,flat,20566
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,flat,20567
Mae,Medical,Hier_NLI,0.76201828122091,0.5888175620549926,False,False,False,False,flat,20568
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,20569
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,20570
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,20571
Psychology,Psychology,Human,1.0,1.5751796,True,True,True,True,flat,20572
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,20573
Biochemistry,Biochemistry,KNN,1.0,-0.0,True,True,True,True,flat,20574
Psychology,Psychology,KNN,1.0,-0.0,True,True,True,True,flat,20575
Mae,Mae,KNN,1.0,-0.0,True,True,True,True,flat,20576
Ece,Ece,KNN,1.0,-0.0,True,True,True,True,flat,20577
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,20578
Cs,Medical,Hier_NLI,0.8814077781017999,0.5073305957729805,False,False,False,False,flat,20579
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,20580
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,flat,20581
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,20582
Mae,Medical,Hier_NLI,0.7640509265432178,0.9420901341649178,False,False,False,False,flat,20583
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,20584
Medical,Medical,Human,1.0,1.5805717,True,True,True,True,flat,20585
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,20586
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,20587
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,20588
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,20589
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,20590
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,20591
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,20592
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,flat,20593
Psychology,Psychology,KNN,0.8,0.7219280948873623,True,True,True,True,flat,20594
Civil,Medical,Hier_NLI,0.44601149642015925,1.185460573334796,False,False,False,False,flat,20595
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,20596
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,20597
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,flat,20598
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,20599
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,flat,20600
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,20601
Biochemistry,Biochemistry,KNN,0.8,0.7219280948873623,True,True,True,True,flat,20602
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,20603
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,flat,20604
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,20605
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,20606
Psychology,Psychology,KNN,1.0,-0.0,True,True,True,True,flat,20607
Medical,Biochemistry,Hier_NLI,0.32406994697310926,0.73756392496953,False,False,False,False,flat,20608
Biochemistry,Biochemistry,Human,1.0,1.5691121,True,True,True,True,flat,20609
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,20610
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,flat,20611
Medical,Biochemistry,KNN,1.0,-0.0,False,True,True,True,flat,20612
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,flat,20613
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,20614
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,20615
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,20616
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,20617
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,20618
Biochemistry,Biochemistry,KNN,1.0,-0.0,True,True,True,True,flat,20619
Medical,Medical,Human,1.0,1.5416942,True,True,True,True,flat,20620
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,20621
Medical,Cs,Hier_NLI,0.8912624306217962,0.9821024098053288,False,False,False,False,flat,20622
Ece,Medical,Hier_NLI,0.5042704173261634,1.1031686952326087,False,False,False,False,flat,20623
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,20624
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,flat,20625
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,flat,20626
Civil,Civil,KNN,1.0,-0.0,True,True,True,True,flat,20627
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,20628
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,flat,20629
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,20630
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,20631
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,20632
Psychology,Medical,Hier_NLI,0.48718292545945246,1.444829202998651,False,False,False,False,flat,20633
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,20634
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,flat,20635
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,20636
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,20637
Cs,Cs,Human,1.0,1.5709739,True,True,True,True,flat,20638
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,20639
Biochemistry,Medical,KNN,0.8,0.7219280948873623,False,True,True,True,flat,20640
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,20641
Cs,Medical,Hier_NLI,0.8435731258496295,0.3310522627281167,False,False,False,False,flat,20642
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,20643
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,flat,20644
Biochemistry,Biochemistry,KNN,0.8,0.7219280948873623,True,True,True,True,flat,20645
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,flat,20646
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,20647
Psychology,Medical,Hier_NLI,0.6510599391269918,1.4963354913555174,False,False,False,False,flat,20648
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,flat,20649
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,20650
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,20651
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,20652
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,20653
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,flat,20654
Biochemistry,Biochemistry,KNN,0.8,0.7219280948873623,True,True,True,True,flat,20655
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,20656
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,20657
Ece,Medical,Hier_NLI,0.42892270430948076,0.6490193173377202,False,False,False,False,flat,20658
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,20659
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,20660
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,flat,20661
Psychology,Psychology,KNN,1.0,-0.0,True,True,True,True,flat,20662
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,20663
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,20664
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,20665
Psychology,Psychology,KNN,1.0,-0.0,True,True,True,True,flat,20666
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,20667
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,20668
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,20669
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,flat,20670
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,20671
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,20672
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,20673
Psychology,Psychology,KNN,0.8,0.7219280948873623,True,True,True,True,flat,20674
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,20675
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,flat,20676
Psychology,Biochemistry,Hier_NLI,0.8334577456297438,1.1124801998171754,False,False,False,False,flat,20677
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,20678
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,20679
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,20680
Biochemistry,Biochemistry,KNN,0.8,0.7219280948873623,True,True,True,True,flat,20681
Cs,Medical,Hier_NLI,0.8960165130328461,0.901380129162196,False,False,False,False,flat,20682
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,flat,20683
Biochemistry,Medical,Hier_NLI,0.35200713669049843,0.7813360638123761,False,False,False,False,flat,20684
Medical,Medical,Human,1.0,1.5524471,True,True,True,True,flat,20685
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,20686
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,flat,20687
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,20688
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,20689
Psychology,Medical,KNN,0.8,0.7219280948873623,False,True,True,True,flat,20690
Medical,Biochemistry,KNN,1.0,-0.0,False,True,True,True,flat,20691
Medical,Psychology,Hier_NLI,0.8173509769814924,1.077305516224221,False,False,False,False,flat,20692
Cs,Cs,KNN,1.0,-0.0,True,True,True,True,flat,20693
Cs,Cs,KNN,1.0,-0.0,True,True,True,True,flat,20694
Cs,Cs,KNN,1.0,-0.0,True,True,True,True,flat,20695
Cs,Cs,KNN,0.8,0.7219280948873623,True,True,True,True,flat,20696
Cs,Cs,KNN,1.0,-0.0,True,True,True,True,flat,20697
Cs,Cs,KNN,1.0,-0.0,True,True,True,True,flat,20698
Cs,Cs,KNN,1.0,-0.0,True,True,True,True,flat,20699
Cs,Cs,KNN,1.0,-0.0,True,True,True,True,flat,20700
Cs,Cs,KNN,1.0,-0.0,True,True,True,True,flat,20701
Cs,Cs,KNN,1.0,-0.0,True,True,True,True,flat,20702
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,20703
Biochemistry,Biochemistry,KNN,1.0,-0.0,True,True,True,True,flat,20704
Medical,Biochemistry,KNN,0.8,0.7219280948873623,False,True,True,True,flat,20705
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,20706
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,20707
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,flat,20708
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,20709
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,20710
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,20711
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,20712
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,20713
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,20714
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,20715
Biochemistry,Biochemistry,Human,1.0,0.99999994,True,True,True,True,flat,20716
Biochemistry,Biochemistry,KNN,0.8,0.7219280948873623,True,True,True,True,flat,20717
Ece,Civil,KNN,0.8,0.7219280948873623,False,True,True,True,flat,20718
Biochemistry,Ece,Hier_NLI,0.5343094186106364,0.6540553903130331,False,False,False,False,flat,20719
Biochemistry,Biochemistry,KNN,0.8,0.7219280948873623,True,True,True,True,flat,20720
Cs,Cs,KNN,1.0,-0.0,True,True,True,True,flat,20721
Biochemistry,Psychology,Hier_NLI,0.6144434679040227,0.2765539738715289,False,False,False,False,flat,20722
Mae,Psychology,Hier_NLI,0.8488895854589886,0.7844507363697356,False,False,False,False,flat,20723
Civil,Civil,KNN,0.8,0.7219280948873623,True,True,True,True,flat,20724
Cs,Cs,KNN,1.0,-0.0,True,True,True,True,flat,20725
Medical,Medical,Human,1.0,1.5389088,True,True,True,True,flat,20726
Psychology,Psychology,Human,1.0,1.5758519,True,True,True,True,flat,20727
Civil,Civil,KNN,1.0,-0.0,True,True,True,True,flat,20728
Ece,Ece,KNN,0.8,0.7219280948873623,True,True,True,True,flat,20729
Mae,Mae,Human,1.0,1.5825899,True,True,True,True,flat,20730
Ece,Biochemistry,Hier_NLI,0.8840275174650705,0.830682218955246,False,False,False,False,flat,20731
Biochemistry,Biochemistry,KNN,1.0,-0.0,True,True,True,True,flat,20732
Psychology,Psychology,Human,1.0,1.542629,True,True,True,True,flat,20733
Civil,Psychology,KNN,0.8,0.7219280948873623,False,True,True,True,flat,20734
Psychology,Psychology,Human,1.0,1.5114145,True,True,True,True,flat,20735
Mae,Mae,Human,1.0,1.581628,True,True,True,True,flat,20736
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,20737
Mae,Ece,KNN,0.8,0.7219280948873623,False,True,True,True,flat,20738
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,flat,20739
Biochemistry,Biochemistry,Human,1.0,1.5808654,True,True,True,True,flat,20740
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,20741
Biochemistry,Medical,Hier_NLI,0.45729834624527965,0.38266301475991493,False,False,False,False,flat,20742
Mae,Mae,KNN,0.8,0.7219280948873623,True,True,True,True,flat,20743
Cs,Psychology,Hier_NLI,0.42771046257594825,1.40986709886012,False,False,False,False,flat,20744
Cs,Civil,Hier_NLI,0.3483099351549071,0.41846590530480776,False,False,False,False,flat,20745
Mae,Mae,Human,1.0,1.567177,True,True,True,True,flat,20746
Civil,Civil,KNN,0.8,0.7219280948873623,True,True,True,True,flat,20747
Civil,Civil,KNN,1.0,-0.0,True,True,True,True,flat,20748
Civil,Civil,KNN,1.0,-0.0,True,True,True,True,flat,20749
Mae,Civil,Hier_NLI,0.6370787115972829,0.6729186317177367,False,False,False,False,flat,20750
Civil,Civil,KNN,1.0,-0.0,True,True,True,True,flat,20751
Civil,Civil,KNN,1.0,-0.0,True,True,True,True,flat,20752
Civil,Civil,KNN,1.0,-0.0,True,True,True,True,flat,20753
Civil,Civil,KNN,1.0,-0.0,True,True,True,True,flat,20754
Civil,Civil,KNN,1.0,-0.0,True,True,True,True,flat,20755
Civil,Civil,KNN,1.0,-0.0,True,True,True,True,flat,20756
Civil,Civil,KNN,0.8,0.7219280948873623,True,True,True,True,flat,20757
Civil,Mae,KNN,1.0,-0.0,False,True,True,True,flat,20758
Ece,Ece,KNN,0.8,0.7219280948873623,True,True,True,True,flat,20759
Cs,Cs,KNN,1.0,-0.0,True,True,True,True,flat,20760
Cs,Cs,KNN,1.0,-0.0,True,True,True,True,flat,20761
Cs,Cs,KNN,1.0,-0.0,True,True,True,True,flat,20762
Biochemistry,Biochemistry,KNN,1.0,-0.0,True,True,True,True,flat,20763
Civil,Civil,KNN,1.0,-0.0,True,True,True,True,flat,20764
Medical,Biochemistry,Hier_NLI,0.30816263727040094,0.3169015615826126,False,False,False,False,flat,20765
Ece,Biochemistry,Hier_NLI,0.5471389785659619,0.8501153046617217,False,False,False,False,flat,20766
Psychology,Psychology,Human,1.0,1.5704924,True,True,True,True,flat,20767
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,flat,20768
Biochemistry,Biochemistry,KNN,1.0,-0.0,True,True,True,True,flat,20769
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,flat,20770
Medical,Biochemistry,KNN,0.8,0.7219280948873623,False,True,True,True,flat,20771
Mae,Mae,KNN,1.0,-0.0,True,True,True,True,flat,20772
Medical,Biochemistry,KNN,0.8,0.7219280948873623,False,True,True,True,flat,20773
Biochemistry,Biochemistry,KNN,0.8,0.7219280948873623,True,True,True,True,flat,20774
Biochemistry,Biochemistry,KNN,1.0,-0.0,True,True,True,True,flat,20775
Cs,Medical,Hier_NLI,0.34403040999120515,0.5306926513401256,False,False,False,False,flat,20776
Civil,Civil,KNN,0.8,0.7219280948873623,True,True,True,True,flat,20777
Civil,Civil,KNN,0.8,0.7219280948873623,True,True,True,True,flat,20778
Civil,Biochemistry,KNN,1.0,-0.0,False,True,True,True,flat,20779
Biochemistry,Medical,Hier_NLI,0.5431354697576004,0.7849815279665175,False,False,False,False,flat,20780
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,20781
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,20782
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,20783
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,20784
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,20785
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,20786
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,flat,20787
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,20788
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,20789
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,20790
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,20791
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,20792
Psychology,Psychology,Human,1.0,1.5436878,True,True,True,True,flat,20793
Mae,Cs,Hier_NLI,0.3239593135593655,0.4144636830414826,False,False,False,False,flat,20794
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,20795
Psychology,Psychology,KNN,1.0,-0.0,True,True,True,True,flat,20796
Psychology,Psychology,KNN,1.0,-0.0,True,True,True,True,flat,20797
Medical,Biochemistry,KNN,0.8,0.7219280948873623,False,True,True,True,flat,20798
Biochemistry,Medical,Hier_NLI,0.8011303563652614,0.17528517912820205,False,False,False,False,flat,20799
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,20800
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,20801
Biochemistry,Psychology,Hier_NLI,0.4258433963631395,1.1909173115151575,False,False,False,False,flat,20802
Biochemistry,Biochemistry,KNN,0.8,0.7219280948873623,True,True,True,True,flat,20803
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,20804
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,flat,20805
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,20806
Mae,Mae,Human,1.0,1.562673,True,True,True,True,flat,20807
Mae,Mae,KNN,1.0,-0.0,True,True,True,True,flat,20808
Mae,Mae,Human,1.0,1.5383366,True,True,True,True,flat,20809
Mae,Mae,KNN,0.8,0.7219280948873623,True,True,True,True,flat,20810
Cs,Mae,KNN,0.8,0.7219280948873623,False,True,True,True,flat,20811
Ece,Ece,KNN,1.0,-0.0,True,True,True,True,flat,20812
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,20813
Biochemistry,Biochemistry,KNN,0.8,0.7219280948873623,True,True,True,True,flat,20814
Biochemistry,Biochemistry,KNN,1.0,-0.0,True,True,True,True,flat,20815
Biochemistry,Biochemistry,KNN,1.0,-0.0,True,True,True,True,flat,20816
Mae,Mae,KNN,1.0,-0.0,True,True,True,True,flat,20817
Biochemistry,Biochemistry,Human,1.0,0.99999994,True,True,True,True,flat,20818
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,20819
Psychology,Psychology,KNN,0.8,0.7219280948873623,True,True,True,True,flat,20820
Cs,Cs,KNN,1.0,-0.0,True,True,True,True,flat,20821
Cs,Cs,Human,1.0,1.5827447,True,True,True,True,flat,20822
Biochemistry,Psychology,KNN,0.8,0.7219280948873623,False,True,True,True,flat,20823
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,flat,20824
Psychology,Psychology,Human,1.0,1.550248,True,True,True,True,flat,20825
Psychology,Psychology,KNN,1.0,-0.0,True,True,True,True,flat,20826
Mae,Psychology,Hier_NLI,0.49698522621474717,0.9975207975435216,False,False,False,False,flat,20827
Psychology,Medical,KNN,1.0,-0.0,False,True,True,True,flat,20828
Civil,Psychology,Hier_NLI,0.8220287979638352,0.577035097995418,False,False,False,False,flat,20829
Cs,Cs,KNN,0.8,0.7219280948873623,True,True,True,True,flat,20830
Psychology,Psychology,KNN,1.0,-0.0,True,True,True,True,flat,20831
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,20832
Ece,Ece,KNN,1.0,-0.0,True,True,True,True,flat,20833
Psychology,Psychology,KNN,0.8,0.7219280948873623,True,True,True,True,flat,20834
Medical,Medical,Human,1.0,1.5517583,True,True,True,True,flat,20835
Medical,Biochemistry,KNN,1.0,-0.0,False,True,True,True,flat,20836
Medical,Medical,Human,1.0,1.5377591,True,True,True,True,flat,20837
Ece,Medical,Hier_NLI,0.7477596367993231,0.1664919145552511,False,False,False,False,flat,20838
Biochemistry,Ece,Hier_NLI,0.4314230169852351,1.3118050877759693,False,False,False,False,flat,20839
Biochemistry,Biochemistry,KNN,1.0,-0.0,True,True,True,True,flat,20840
Psychology,Psychology,KNN,1.0,-0.0,True,True,True,True,flat,20841
Civil,Medical,Hier_NLI,0.34313965119449763,0.3377130069099511,False,False,False,False,flat,20842
Biochemistry,Medical,KNN,0.8,0.7219280948873623,False,True,True,True,flat,20843
Psychology,Psychology,KNN,1.0,-0.0,True,True,True,True,flat,20844
Medical,Medical,Human,1.0,1.5706557,True,True,True,True,flat,20845
Psychology,Psychology,KNN,1.0,-0.0,True,True,True,True,flat,20846
Psychology,Psychology,KNN,0.8,0.7219280948873623,True,True,True,True,flat,20847
Civil,Civil,KNN,0.8,0.7219280948873623,True,True,True,True,flat,20848
Civil,Civil,KNN,1.0,-0.0,True,True,True,True,flat,20849
Psychology,Psychology,KNN,0.8,0.7219280948873623,True,True,True,True,flat,20850
Psychology,Psychology,KNN,0.8,0.7219280948873623,True,True,True,True,flat,20851
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,20852
Biochemistry,Biochemistry,Human,1.0,1.5791752,True,True,True,True,flat,20853
Biochemistry,Cs,Hier_NLI,0.7294042661132037,1.4030391055939992,False,False,False,False,flat,20854
Medical,Civil,Hier_NLI,0.5344215304128657,0.7700335300343418,False,False,False,False,flat,20855
Psychology,Psychology,KNN,1.0,-0.0,True,True,True,True,flat,20856
Mae,Mae,KNN,0.8,0.7219280948873623,True,True,True,True,flat,20857
Psychology,Psychology,KNN,0.8,0.7219280948873623,True,True,True,True,flat,20858
Mae,Civil,Hier_NLI,0.7596479994709329,0.5765413938718772,False,False,False,False,flat,20859
Medical,Biochemistry,KNN,0.8,0.7219280948873623,False,True,True,True,flat,20860
Psychology,Psychology,Human,1.0,1.5378369,True,True,True,True,flat,20861
Psychology,Psychology,Human,1.0,1.5246751,True,True,True,True,flat,20862
Mae,Mae,Human,1.0,1.5845661,True,True,True,True,flat,20863
Cs,Cs,KNN,1.0,-0.0,True,True,True,True,flat,20864
Psychology,Psychology,KNN,1.0,-0.0,True,True,True,True,flat,20865
Mae,Mae,Human,1.0,1.5848022,True,True,True,True,flat,20866
Civil,Civil,KNN,1.0,-0.0,True,True,True,True,flat,20867
Psychology,Psychology,KNN,0.8,0.7219280948873623,True,True,True,True,flat,20868
Biochemistry,Biochemistry,Human,1.0,0.99907,True,True,True,True,flat,20869
Ece,Ece,KNN,0.8,0.7219280948873623,True,True,True,True,flat,20870
Biochemistry,Psychology,KNN,0.8,0.7219280948873623,False,True,True,True,flat,20871
Ece,Medical,Hier_NLI,0.5671768634251263,1.1384632676473494,False,False,False,False,flat,20872
Ece,Ece,Human,1.0,1.5789585,True,True,True,True,flat,20873
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,20874
Cs,Cs,KNN,1.0,-0.0,True,True,True,True,flat,20875
Ece,Ece,KNN,1.0,-0.0,True,True,True,True,flat,20876
Cs,Cs,KNN,1.0,-0.0,True,True,True,True,flat,20877
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,20878
Cs,Biochemistry,Hier_NLI,0.5076014477833659,1.3275751685052601,False,False,False,False,flat,20879
Ece,Ece,Human,1.0,1.995556,True,True,True,True,flat,20880
Biochemistry,Biochemistry,KNN,1.0,-0.0,True,True,True,True,flat,20881
Psychology,Psychology,KNN,1.0,-0.0,True,True,True,True,flat,20882
Psychology,Psychology,KNN,0.8,0.7219280948873623,True,True,True,True,flat,20883
Cs,Cs,KNN,1.0,-0.0,True,True,True,True,flat,20884
Cs,Cs,KNN,1.0,-0.0,True,True,True,True,flat,20885
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,flat,20886
Medical,Medical,KNN,0.8,0.7219280948873623,True,True,True,True,flat,20887
Civil,Civil,KNN,1.0,-0.0,True,True,True,True,flat,20888
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,20889
Civil,Civil,KNN,1.0,-0.0,True,True,True,True,flat,20890
Cs,Cs,KNN,1.0,-0.0,True,True,True,True,flat,20891
Psychology,Psychology,KNN,0.8,0.7219280948873623,True,True,True,True,flat,20892
Mae,Mae,KNN,0.8,0.7219280948873623,True,True,True,True,flat,20893
Ece,Ece,KNN,0.8,0.7219280948873623,True,True,True,True,flat,20894
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,20895
Mae,Mae,KNN,0.8,0.7219280948873623,True,True,True,True,flat,20896
Ece,Mae,Hier_NLI,0.570723244927438,0.618998989103995,False,False,False,False,flat,20897
Civil,Civil,KNN,1.0,-0.0,True,True,True,True,flat,20898
Medical,Psychology,KNN,1.0,-0.0,False,True,True,True,flat,20899
Ece,Ece,KNN,0.8,0.7219280948873623,True,True,True,True,flat,20900
Psychology,Psychology,Human,1.0,1.5118673,True,True,True,True,flat,20901
Ece,Ece,KNN,1.0,-0.0,True,True,True,True,flat,20902
Ece,Ece,Human,1.0,1.5455241,True,True,True,True,flat,20903
Biochemistry,Biochemistry,KNN,0.8,0.7219280948873623,True,True,True,True,flat,20904
Medical,Medical,Human,1.0,1.563771,True,True,True,True,flat,20905
Psychology,Psychology,KNN,1.0,-0.0,True,True,True,True,flat,20906
Cs,Cs,KNN,1.0,-0.0,True,True,True,True,flat,20907
Biochemistry,Biochemistry,KNN,0.8,0.7219280948873623,True,True,True,True,flat,20908
Ece,Ece,KNN,0.8,0.7219280948873623,True,True,True,True,flat,20909
Mae,Mae,Human,1.0,0.999948,True,True,True,True,flat,20910
Civil,Civil,Human,1.0,1.5848527,True,True,True,True,flat,20911
Medical,Medical,KNN,1.0,-0.0,True,True,True,True,flat,20912
Cs,Cs,Human,1.0,1.9946058,True,True,True,True,flat,20913
Biochemistry,Medical,KNN,0.8,0.7219280948873623,False,True,True,True,flat,20914
Biochemistry,Biochemistry,Human,1.0,1.5789397,True,True,True,True,flat,20915
Ece,Ece,KNN,0.8,0.7219280948873623,True,True,True,True,flat,20916
Civil,Civil,KNN,1.0,-0.0,True,True,True,True,flat,20917
Ece,Biochemistry,Hier_NLI,0.7491353914024061,0.6702812530382621,False,False,False,False,flat,20918
Ece,Ece,Human,1.0,1.9825863,True,True,True,True,flat,20919
Ece,Ece,Human,1.0,1.996949,True,True,True,True,flat,20920
Cs,Cs,KNN,1.0,-0.0,True,True,True,True,flat,20921
Civil,Civil,KNN,0.8,0.7219280948873623,True,True,True,True,flat,20922
Ece,Ece,KNN,1.0,-0.0,True,True,True,True,flat,20923
Ece,Ece,KNN,1.0,-0.0,True,True,True,True,flat,20924
Ece,Ece,KNN,1.0,-0.0,True,True,True,True,flat,20925
Ece,Ece,KNN,0.8,0.7219280948873623,True,True,True,True,flat,20926
Ece,Ece,KNN,1.0,-0.0,True,True,True,True,flat,20927
